"cidr","hostmin","hostmax","vendor"
"52.168.117.64/27","52.168.117.64","52.168.117.95","Azure"
"52.168.117.96/27","52.168.117.96","52.168.117.127","Azure"
"52.168.117.128/27","52.168.117.128","52.168.117.159","Azure"
"52.168.117.160/29","52.168.117.160","52.168.117.167","Azure"
"52.168.117.168/29","52.168.117.168","52.168.117.175","Azure"
"52.168.117.192/26","52.168.117.192","52.168.117.255","Azure"
"52.168.118.0/25","52.168.118.0","52.168.118.127","Azure"
"52.168.118.130/32","52.168.118.130","52.168.118.130","Azure"
"52.168.118.142/31","52.168.118.142","52.168.118.143","Azure"
"52.168.125.188/32","52.168.125.188","52.168.125.188","Azure"
"52.168.133.227/32","52.168.133.227","52.168.133.227","Azure"
"52.168.136.177/32","52.168.136.177","52.168.136.177","Azure"
"52.168.136.186/32","52.168.136.186","52.168.136.186","Azure"
"52.168.139.96/32","52.168.139.96","52.168.139.96","Azure"
"52.168.141.90/32","52.168.141.90","52.168.141.90","Azure"
"52.168.143.85/32","52.168.143.85","52.168.143.85","Azure"
"52.168.146.69/32","52.168.146.69","52.168.146.69","Azure"
"52.168.147.11/32","52.168.147.11","52.168.147.11","Azure"
"52.168.166.153/32","52.168.166.153","52.168.166.153","Azure"
"52.168.168.165/32","52.168.168.165","52.168.168.165","Azure"
"52.168.178.77/32","52.168.178.77","52.168.178.77","Azure"
"52.168.179.117/32","52.168.179.117","52.168.179.117","Azure"
"52.168.180.95/32","52.168.180.95","52.168.180.95","Azure"
"52.168.180.168/32","52.168.180.168","52.168.180.168","Azure"
"52.169.0.0/16","52.169.0.0","52.169.255.255","Azure"
"52.169.4.236/32","52.169.4.236","52.169.4.236","Azure"
"52.169.5.116/32","52.169.5.116","52.169.5.116","Azure"
"52.169.6.70/32","52.169.6.70","52.169.6.70","Azure"
"52.169.10.235/32","52.169.10.235","52.169.10.235","Azure"
"52.169.15.254/32","52.169.15.254","52.169.15.254","Azure"
"52.169.18.8/32","52.169.18.8","52.169.18.8","Azure"
"52.169.27.79/32","52.169.27.79","52.169.27.79","Azure"
"52.169.30.110/32","52.169.30.110","52.169.30.110","Azure"
"52.169.30.175/32","52.169.30.175","52.169.30.175","Azure"
"52.169.64.244/32","52.169.64.244","52.169.64.244","Azure"
"52.169.73.236/32","52.169.73.236","52.169.73.236","Azure"
"52.169.78.163/32","52.169.78.163","52.169.78.163","Azure"
"52.169.105.82/32","52.169.105.82","52.169.105.82","Azure"
"52.169.122.37/32","52.169.122.37","52.169.122.37","Azure"
"52.169.125.119/32","52.169.125.119","52.169.125.119","Azure"
"52.169.138.222/32","52.169.138.222","52.169.138.222","Azure"
"52.169.168.32/27","52.169.168.32","52.169.168.63","Azure"
"52.169.180.223/32","52.169.180.223","52.169.180.223","Azure"
"52.169.184.163/32","52.169.184.163","52.169.184.163","Azure"
"52.169.188.236/32","52.169.188.236","52.169.188.236","Azure"
"52.169.191.40/32","52.169.191.40","52.169.191.40","Azure"
"52.169.192.237/32","52.169.192.237","52.169.192.237","Azure"
"52.169.218.0/32","52.169.218.0","52.169.218.0","Azure"
"52.169.218.253/32","52.169.218.253","52.169.218.253","Azure"
"52.169.219.183/32","52.169.219.183","52.169.219.183","Azure"
"52.169.220.174/32","52.169.220.174","52.169.220.174","Azure"
"52.169.232.147/32","52.169.232.147","52.169.232.147","Azure"
"52.169.235.90/32","52.169.235.90","52.169.235.90","Azure"
"52.169.240.16/28","52.169.240.16","52.169.240.31","Azure"
"52.169.240.32/28","52.169.240.32","52.169.240.47","Azure"
"52.169.240.64/28","52.169.240.64","52.169.240.79","Azure"
"52.170.0.0/16","52.170.0.0","52.170.255.255","Azure"
"52.170.7.25/32","52.170.7.25","52.170.7.25","Azure"
"52.170.28.184/32","52.170.28.184","52.170.28.184","Azure"
"52.170.34.217/32","52.170.34.217","52.170.34.217","Azure"
"52.170.37.236/32","52.170.37.236","52.170.37.236","Azure"
"52.170.46.174/32","52.170.46.174","52.170.46.174","Azure"
"52.170.98.29/32","52.170.98.29","52.170.98.29","Azure"
"52.170.160.27/32","52.170.160.27","52.170.160.27","Azure"
"52.170.161.49/32","52.170.161.49","52.170.161.49","Azure"
"52.170.162.11/32","52.170.162.11","52.170.162.11","Azure"
"52.170.162.28/32","52.170.162.28","52.170.162.28","Azure"
"52.170.166.40/32","52.170.166.40","52.170.166.40","Azure"
"52.170.166.220/32","52.170.166.220","52.170.166.220","Azure"
"52.170.170.172/32","52.170.170.172","52.170.170.172","Azure"
"52.170.171.192/28","52.170.171.192","52.170.171.207","Azure"
"52.170.171.240/28","52.170.171.240","52.170.171.255","Azure"
"52.170.173.4/32","52.170.173.4","52.170.173.4","Azure"
"52.170.175.205/32","52.170.175.205","52.170.175.205","Azure"
"52.170.175.249/32","52.170.175.249","52.170.175.249","Azure"
"52.170.204.83/32","52.170.204.83","52.170.204.83","Azure"
"52.170.209.22/32","52.170.209.22","52.170.209.22","Azure"
"52.171.0.0/16","52.171.0.0","52.171.255.255","Azure"
"52.171.36.33/32","52.171.36.33","52.171.36.33","Azure"
"52.171.56.101/32","52.171.56.101","52.171.56.101","Azure"
"52.171.56.110/32","52.171.56.110","52.171.56.110","Azure"
"52.171.56.178/32","52.171.56.178","52.171.56.178","Azure"
"52.171.130.92/32","52.171.130.92","52.171.130.92","Azure"
"52.171.134.140/32","52.171.134.140","52.171.134.140","Azure"
"52.171.136.200/32","52.171.136.200","52.171.136.200","Azure"
"52.171.138.167/32","52.171.138.167","52.171.138.167","Azure"
"52.171.140.237/32","52.171.140.237","52.171.140.237","Azure"
"52.171.144.32/27","52.171.144.32","52.171.144.63","Azure"
"52.171.144.80/28","52.171.144.80","52.171.144.95","Azure"
"52.171.144.96/28","52.171.144.96","52.171.144.111","Azure"
"52.171.144.128/28","52.171.144.128","52.171.144.143","Azure"
"52.171.218.239/32","52.171.218.239","52.171.218.239","Azure"
"52.171.221.170/32","52.171.221.170","52.171.221.170","Azure"
"52.171.222.247/32","52.171.222.247","52.171.222.247","Azure"
"52.172.0.0/17","52.172.0.0","52.172.127.255","Azure"
"52.172.7.225/32","52.172.7.225","52.172.7.225","Azure"
"52.172.9.47/32","52.172.9.47","52.172.9.47","Azure"
"52.172.16.16/28","52.172.16.16","52.172.16.31","Azure"
"52.172.16.80/28","52.172.16.80","52.172.16.95","Azure"
"52.172.16.96/28","52.172.16.96","52.172.16.111","Azure"
"52.172.16.128/27","52.172.16.128","52.172.16.159","Azure"
"52.172.24.47/32","52.172.24.47","52.172.24.47","Azure"
"52.172.34.74/32","52.172.34.74","52.172.34.74","Azure"
"52.172.40.215/32","52.172.40.215","52.172.40.215","Azure"
"52.172.46.220/32","52.172.46.220","52.172.46.220","Azure"
"52.172.49.43/32","52.172.49.43","52.172.49.43","Azure"
"52.172.50.24/32","52.172.50.24","52.172.50.24","Azure"
"52.172.51.140/32","52.172.51.140","52.172.51.140","Azure"
"52.172.52.0/32","52.172.52.0","52.172.52.0","Azure"
"52.172.54.225/32","52.172.54.225","52.172.54.225","Azure"
"52.172.55.127/32","52.172.55.127","52.172.55.127","Azure"
"52.172.55.231/32","52.172.55.231","52.172.55.231","Azure"
"52.172.80.0/26","52.172.80.0","52.172.80.63","Azure"
"52.172.80.128/25","52.172.80.128","52.172.80.255","Azure"
"52.172.81.16/30","52.172.81.16","52.172.81.19","Azure"
"52.172.81.72/29","52.172.81.72","52.172.81.79","Azure"
"52.172.81.224/29","52.172.81.224","52.172.81.231","Azure"
"52.172.81.232/30","52.172.81.232","52.172.81.235","Azure"
"52.172.81.240/29","52.172.81.240","52.172.81.247","Azure"
"52.172.82.64/26","52.172.82.64","52.172.82.127","Azure"
"52.172.82.128/26","52.172.82.128","52.172.82.191","Azure"
"52.172.83.128/25","52.172.83.128","52.172.83.255","Azure"
"52.172.84.64/26","52.172.84.64","52.172.84.127","Azure"
"52.172.84.128/25","52.172.84.128","52.172.84.255","Azure"
"52.172.85.0/28","52.172.85.0","52.172.85.15","Azure"
"52.172.85.16/29","52.172.85.16","52.172.85.23","Azure"
"52.172.85.38/31","52.172.85.38","52.172.85.39","Azure"
"52.172.85.48/31","52.172.85.48","52.172.85.49","Azure"
"52.172.85.104/29","52.172.85.104","52.172.85.111","Azure"
"52.172.86.32/28","52.172.86.32","52.172.86.47","Azure"
"52.172.112.0/28","52.172.112.0","52.172.112.15","Azure"
"52.172.112.16/29","52.172.112.16","52.172.112.23","Azure"
"52.172.112.24/30","52.172.112.24","52.172.112.27","Azure"
"52.172.112.64/26","52.172.112.64","52.172.112.127","Azure"
"52.172.112.144/29","52.172.112.144","52.172.112.151","Azure"
"52.172.112.152/29","52.172.112.152","52.172.112.159","Azure"
"52.172.112.168/29","52.172.112.168","52.172.112.175","Azure"
"52.172.112.176/29","52.172.112.176","52.172.112.183","Azure"
"52.172.112.192/26","52.172.112.192","52.172.112.255","Azure"
"52.172.113.0/27","52.172.113.0","52.172.113.31","Azure"
"52.172.113.32/27","52.172.113.32","52.172.113.63","Azure"
"52.172.113.64/27","52.172.113.64","52.172.113.95","Azure"
"52.172.113.96/27","52.172.113.96","52.172.113.127","Azure"
"52.172.113.128/27","52.172.113.128","52.172.113.159","Azure"
"52.172.113.176/28","52.172.113.176","52.172.113.191","Azure"
"52.172.113.192/26","52.172.113.192","52.172.113.255","Azure"
"52.172.114.0/23","52.172.114.0","52.172.115.255","Azure"
"52.172.116.0/30","52.172.116.0","52.172.116.3","Azure"
"52.172.116.4/30","52.172.116.4","52.172.116.7","Azure"
"52.172.116.8/29","52.172.116.8","52.172.116.15","Azure"
"52.172.116.16/28","52.172.116.16","52.172.116.31","Azure"
"52.172.116.64/26","52.172.116.64","52.172.116.127","Azure"
"52.172.116.136/29","52.172.116.136","52.172.116.143","Azure"
"52.172.116.144/28","52.172.116.144","52.172.116.159","Azure"
"52.172.116.184/30","52.172.116.184","52.172.116.187","Azure"
"52.172.116.190/31","52.172.116.190","52.172.116.191","Azure"
"52.172.118.128/25","52.172.118.128","52.172.118.255","Azure"
"52.172.119.0/24","52.172.119.0","52.172.119.255","Azure"
"52.172.128.0/17","52.172.128.0","52.172.255.255","Azure"
"52.172.133.5/32","52.172.133.5","52.172.133.5","Azure"
"52.172.133.58/32","52.172.133.58","52.172.133.58","Azure"
"52.172.152.49/32","52.172.152.49","52.172.152.49","Azure"
"52.172.153.209/32","52.172.153.209","52.172.153.209","Azure"
"52.172.153.216/32","52.172.153.216","52.172.153.216","Azure"
"52.172.154.168/32","52.172.154.168","52.172.154.168","Azure"
"52.172.155.142/32","52.172.155.142","52.172.155.142","Azure"
"52.172.155.168/32","52.172.155.168","52.172.155.168","Azure"
"52.172.157.194/32","52.172.157.194","52.172.157.194","Azure"
"52.172.158.37/32","52.172.158.37","52.172.158.37","Azure"
"52.172.181.227/32","52.172.181.227","52.172.181.227","Azure"
"52.172.184.192/32","52.172.184.192","52.172.184.192","Azure"
"52.172.185.79/32","52.172.185.79","52.172.185.79","Azure"
"52.172.186.159/32","52.172.186.159","52.172.186.159","Azure"
"52.172.187.21/32","52.172.187.21","52.172.187.21","Azure"
"52.172.187.37/32","52.172.187.37","52.172.187.37","Azure"
"52.172.190.71/32","52.172.190.71","52.172.190.71","Azure"
"52.172.191.4/32","52.172.191.4","52.172.191.4","Azure"
"52.172.191.194/32","52.172.191.194","52.172.191.194","Azure"
"52.172.193.99/32","52.172.193.99","52.172.193.99","Azure"
"52.172.194.109/32","52.172.194.109","52.172.194.109","Azure"
"52.172.195.80/32","52.172.195.80","52.172.195.80","Azure"
"52.172.203.144/32","52.172.203.144","52.172.203.144","Azure"
"52.172.204.185/32","52.172.204.185","52.172.204.185","Azure"
"52.172.204.196/32","52.172.204.196","52.172.204.196","Azure"
"52.172.209.125/32","52.172.209.125","52.172.209.125","Azure"
"52.172.210.235/32","52.172.210.235","52.172.210.235","Azure"
"52.172.211.12/32","52.172.211.12","52.172.211.12","Azure"
"52.172.212.129/32","52.172.212.129","52.172.212.129","Azure"
"52.172.215.87/32","52.172.215.87","52.172.215.87","Azure"
"52.172.217.34/32","52.172.217.34","52.172.217.34","Azure"
"52.172.217.233/32","52.172.217.233","52.172.217.233","Azure"
"52.172.219.121/32","52.172.219.121","52.172.219.121","Azure"
"52.172.220.188/32","52.172.220.188","52.172.220.188","Azure"
"52.172.221.245/32","52.172.221.245","52.172.221.245","Azure"
"52.172.223.46/32","52.172.223.46","52.172.223.46","Azure"
"52.172.223.211/32","52.172.223.211","52.172.223.211","Azure"
"52.172.253.194/32","52.172.253.194","52.172.253.194","Azure"
"52.173.0.0/16","52.173.0.0","52.173.255.255","Azure"
"52.173.21.111/32","52.173.21.111","52.173.21.111","Azure"
"52.173.25.25/32","52.173.25.25","52.173.25.25","Azure"
"52.173.28.95/32","52.173.28.95","52.173.28.95","Azure"
"52.173.33.254/32","52.173.33.254","52.173.33.254","Azure"
"52.173.36.83/32","52.173.36.83","52.173.36.83","Azure"
"52.173.76.33/32","52.173.76.33","52.173.76.33","Azure"
"52.173.77.140/32","52.173.77.140","52.173.77.140","Azure"
"52.173.83.49/32","52.173.83.49","52.173.83.49","Azure"
"52.173.84.157/32","52.173.84.157","52.173.84.157","Azure"
"52.173.87.130/32","52.173.87.130","52.173.87.130","Azure"
"52.173.89.54/32","52.173.89.54","52.173.89.54","Azure"
"52.173.89.66/32","52.173.89.66","52.173.89.66","Azure"
"52.173.89.168/32","52.173.89.168","52.173.89.168","Azure"
"52.173.90.107/32","52.173.90.107","52.173.90.107","Azure"
"52.173.90.199/32","52.173.90.199","52.173.90.199","Azure"
"52.173.90.250/32","52.173.90.250","52.173.90.250","Azure"
"52.173.93.137/32","52.173.93.137","52.173.93.137","Azure"
"52.173.94.173/32","52.173.94.173","52.173.94.173","Azure"
"52.173.134.115/32","52.173.134.115","52.173.134.115","Azure"
"52.173.139.99/32","52.173.139.99","52.173.139.99","Azure"
"52.173.139.125/32","52.173.139.125","52.173.139.125","Azure"
"52.173.148.217/32","52.173.148.217","52.173.148.217","Azure"
"52.173.149.254/32","52.173.149.254","52.173.149.254","Azure"
"52.173.151.229/32","52.173.151.229","52.173.151.229","Azure"
"52.173.152.64/28","52.173.152.64","52.173.152.79","Azure"
"52.173.152.96/28","52.173.152.96","52.173.152.111","Azure"
"52.173.184.147/32","52.173.184.147","52.173.184.147","Azure"
"52.173.185.24/32","52.173.185.24","52.173.185.24","Azure"
"52.173.196.170/32","52.173.196.170","52.173.196.170","Azure"
"52.173.196.209/32","52.173.196.209","52.173.196.209","Azure"
"52.173.196.230/32","52.173.196.230","52.173.196.230","Azure"
"52.173.199.106/32","52.173.199.106","52.173.199.106","Azure"
"52.173.199.154/32","52.173.199.154","52.173.199.154","Azure"
"52.173.205.59/32","52.173.205.59","52.173.205.59","Azure"
"52.173.216.55/32","52.173.216.55","52.173.216.55","Azure"
"52.173.240.242/32","52.173.240.242","52.173.240.242","Azure"
"52.173.240.244/32","52.173.240.244","52.173.240.244","Azure"
"52.173.241.27/32","52.173.241.27","52.173.241.27","Azure"
"52.173.243.204/32","52.173.243.204","52.173.243.204","Azure"
"52.173.245.164/32","52.173.245.164","52.173.245.164","Azure"
"52.173.245.249/32","52.173.245.249","52.173.245.249","Azure"
"52.173.249.137/32","52.173.249.137","52.173.249.137","Azure"
"52.173.249.138/32","52.173.249.138","52.173.249.138","Azure"
"52.173.250.232/32","52.173.250.232","52.173.250.232","Azure"
"52.174.0.0/16","52.174.0.0","52.174.255.255","Azure"
"52.174.3.80/32","52.174.3.80","52.174.3.80","Azure"
"52.174.7.133/32","52.174.7.133","52.174.7.133","Azure"
"52.174.8.32/28","52.174.8.32","52.174.8.47","Azure"
"52.174.22.21/32","52.174.22.21","52.174.22.21","Azure"
"52.174.33.113/32","52.174.33.113","52.174.33.113","Azure"
"52.174.34.69/32","52.174.34.69","52.174.34.69","Azure"
"52.174.35.5/32","52.174.35.5","52.174.35.5","Azure"
"52.174.35.218/32","52.174.35.218","52.174.35.218","Azure"
"52.174.36.244/32","52.174.36.244","52.174.36.244","Azure"
"52.174.38.99/32","52.174.38.99","52.174.38.99","Azure"
"52.174.49.6/32","52.174.49.6","52.174.49.6","Azure"
"52.174.54.218/32","52.174.54.218","52.174.54.218","Azure"
"52.174.56.180/32","52.174.56.180","52.174.56.180","Azure"
"52.174.65.5/32","52.174.65.5","52.174.65.5","Azure"
"52.174.88.118/32","52.174.88.118","52.174.88.118","Azure"
"52.174.106.15/32","52.174.106.15","52.174.106.15","Azure"
"52.174.146.221/32","52.174.146.221","52.174.146.221","Azure"
"52.174.150.25/32","52.174.150.25","52.174.150.25","Azure"
"52.174.163.204/32","52.174.163.204","52.174.163.204","Azure"
"52.174.164.254/32","52.174.164.254","52.174.164.254","Azure"
"52.174.176.203/32","52.174.176.203","52.174.176.203","Azure"
"52.174.179.66/32","52.174.179.66","52.174.179.66","Azure"
"52.174.180.160/32","52.174.180.160","52.174.180.160","Azure"
"52.174.180.164/32","52.174.180.164","52.174.180.164","Azure"
"52.174.181.178/32","52.174.181.178","52.174.181.178","Azure"
"52.174.184.18/32","52.174.184.18","52.174.184.18","Azure"
"52.174.189.149/32","52.174.189.149","52.174.189.149","Azure"
"52.174.193.210/32","52.174.193.210","52.174.193.210","Azure"
"52.174.224.16/28","52.174.224.16","52.174.224.31","Azure"
"52.174.224.32/28","52.174.224.32","52.174.224.47","Azure"
"52.174.224.64/27","52.174.224.64","52.174.224.95","Azure"
"52.174.224.112/28","52.174.224.112","52.174.224.127","Azure"
"52.174.224.128/28","52.174.224.128","52.174.224.143","Azure"
"52.174.235.29/32","52.174.235.29","52.174.235.29","Azure"
"52.174.243.57/32","52.174.243.57","52.174.243.57","Azure"
"52.174.253.239/32","52.174.253.239","52.174.253.239","Azure"
"52.175.0.0/17","52.175.0.0","52.175.127.255","Azure"
"52.175.17.132/32","52.175.17.132","52.175.17.132","Azure"
"52.175.18.134/32","52.175.18.134","52.175.18.134","Azure"
"52.175.18.186/32","52.175.18.186","52.175.18.186","Azure"
"52.175.23.169/32","52.175.23.169","52.175.23.169","Azure"
"52.175.25.211/32","52.175.25.211","52.175.25.211","Azure"
"52.175.33.150/32","52.175.33.150","52.175.33.150","Azure"
"52.175.33.254/32","52.175.33.254","52.175.33.254","Azure"
"52.175.35.166/32","52.175.35.166","52.175.35.166","Azure"
"52.175.35.235/32","52.175.35.235","52.175.35.235","Azure"
"52.175.38.134/32","52.175.38.134","52.175.38.134","Azure"
"52.175.39.232/32","52.175.39.232","52.175.39.232","Azure"
"52.175.40.128/28","52.175.40.128","52.175.40.143","Azure"
"52.175.112.16/28","52.175.112.16","52.175.112.31","Azure"
"52.175.120.201/32","52.175.120.201","52.175.120.201","Azure"
"52.175.128.0/18","52.175.128.0","52.175.191.255","Azure"
"52.175.144.120/32","52.175.144.120","52.175.144.120","Azure"
"52.175.146.69/32","52.175.146.69","52.175.146.69","Azure"
"52.175.147.44/32","52.175.147.44","52.175.147.44","Azure"
"52.175.150.250/32","52.175.150.250","52.175.150.250","Azure"
"52.175.156.251/32","52.175.156.251","52.175.156.251","Azure"
"52.175.158.219/32","52.175.158.219","52.175.158.219","Azure"
"52.175.192.0/18","52.175.192.0","52.175.255.255","Azure"
"52.175.198.74/32","52.175.198.74","52.175.198.74","Azure"
"52.175.198.132/32","52.175.198.132","52.175.198.132","Azure"
"52.175.202.25/32","52.175.202.25","52.175.202.25","Azure"
"52.175.211.210/32","52.175.211.210","52.175.211.210","Azure"
"52.175.218.150/32","52.175.218.150","52.175.218.150","Azure"
"52.175.221.106/32","52.175.221.106","52.175.221.106","Azure"
"52.175.222.222/32","52.175.222.222","52.175.222.222","Azure"
"52.175.231.105/32","52.175.231.105","52.175.231.105","Azure"
"52.175.235.148/32","52.175.235.148","52.175.235.148","Azure"
"52.175.236.86/32","52.175.236.86","52.175.236.86","Azure"
"52.175.253.156/32","52.175.253.156","52.175.253.156","Azure"
"52.175.254.10/32","52.175.254.10","52.175.254.10","Azure"
"52.176.0.0/17","52.176.0.0","52.176.127.255","Azure"
"52.176.0.136/32","52.176.0.136","52.176.0.136","Azure"
"52.176.2.229/32","52.176.2.229","52.176.2.229","Azure"
"52.176.4.4/32","52.176.4.4","52.176.4.4","Azure"
"52.176.5.241/32","52.176.5.241","52.176.5.241","Azure"
"52.176.6.0/32","52.176.6.0","52.176.6.0","Azure"
"52.176.6.37/32","52.176.6.37","52.176.6.37","Azure"
"52.176.7.71/32","52.176.7.71","52.176.7.71","Azure"
"52.176.42.206/32","52.176.42.206","52.176.42.206","Azure"
"52.176.44.178/32","52.176.44.178","52.176.44.178","Azure"
"52.176.46.30/32","52.176.46.30","52.176.46.30","Azure"
"52.176.47.198/32","52.176.47.198","52.176.47.198","Azure"
"52.176.48.58/32","52.176.48.58","52.176.48.58","Azure"
"52.176.49.206/32","52.176.49.206","52.176.49.206","Azure"
"52.176.55.135/32","52.176.55.135","52.176.55.135","Azure"
"52.176.59.12/32","52.176.59.12","52.176.59.12","Azure"
"52.176.61.128/32","52.176.61.128","52.176.61.128","Azure"
"52.176.92.27/32","52.176.92.27","52.176.92.27","Azure"
"52.176.92.196/32","52.176.92.196","52.176.92.196","Azure"
"52.176.100.98/32","52.176.100.98","52.176.100.98","Azure"
"52.176.104.120/32","52.176.104.120","52.176.104.120","Azure"
"52.176.128.0/19","52.176.128.0","52.176.159.255","Azure"
"52.176.149.179/32","52.176.149.179","52.176.149.179","Azure"
"52.176.149.197/32","52.176.149.197","52.176.149.197","Azure"
"52.176.155.127/32","52.176.155.127","52.176.155.127","Azure"
"52.176.160.0/21","52.176.160.0","52.176.167.255","Azure"
"52.176.165.69/32","52.176.165.69","52.176.165.69","Azure"
"52.176.176.0/20","52.176.176.0","52.176.191.255","Azure"
"52.176.192.0/19","52.176.192.0","52.176.223.255","Azure"
"52.176.224.0/24","52.176.224.0","52.176.224.255","Azure"
"52.176.224.64/28","52.176.224.64","52.176.224.79","Azure"
"52.176.224.96/28","52.176.224.96","52.176.224.111","Azure"
"52.176.225.0/24","52.176.225.0","52.176.225.255","Azure"
"52.176.232.0/21","52.176.232.0","52.176.239.255","Azure"
"52.176.232.16/28","52.176.232.16","52.176.232.31","Azure"
"52.176.240.0/20","52.176.240.0","52.176.255.255","Azure"
"52.176.251.87/32","52.176.251.87","52.176.251.87","Azure"
"52.176.254.165/32","52.176.254.165","52.176.254.165","Azure"
"52.177.0.0/16","52.177.0.0","52.177.255.255","Azure"
"52.177.38.160/27","52.177.38.160","52.177.38.191","Azure"
"52.177.71.51/32","52.177.71.51","52.177.71.51","Azure"
"52.177.85.43/32","52.177.85.43","52.177.85.43","Azure"
"52.177.123.162/32","52.177.123.162","52.177.123.162","Azure"
"52.177.164.219/32","52.177.164.219","52.177.164.219","Azure"
"52.177.169.150/32","52.177.169.150","52.177.169.150","Azure"
"52.177.172.74/32","52.177.172.74","52.177.172.74","Azure"
"52.177.172.247/32","52.177.172.247","52.177.172.247","Azure"
"52.177.185.181/32","52.177.185.181","52.177.185.181","Azure"
"52.177.189.138/32","52.177.189.138","52.177.189.138","Azure"
"52.177.196.50/32","52.177.196.50","52.177.196.50","Azure"
"52.177.206.73/32","52.177.206.73","52.177.206.73","Azure"
"52.177.206.153/32","52.177.206.153","52.177.206.153","Azure"
"52.177.208.80/28","52.177.208.80","52.177.208.95","Azure"
"52.177.223.60/32","52.177.223.60","52.177.223.60","Azure"
"52.178.0.0/17","52.178.0.0","52.178.127.255","Azure"
"52.178.17.0/31","52.178.17.0","52.178.17.1","Azure"
"52.178.17.2/31","52.178.17.2","52.178.17.3","Azure"
"52.178.17.16/28","52.178.17.16","52.178.17.31","Azure"
"52.178.17.32/27","52.178.17.32","52.178.17.63","Azure"
"52.178.17.64/26","52.178.17.64","52.178.17.127","Azure"
"52.178.17.128/26","52.178.17.128","52.178.17.191","Azure"
"52.178.17.192/27","52.178.17.192","52.178.17.223","Azure"
"52.178.17.224/29","52.178.17.224","52.178.17.231","Azure"
"52.178.17.232/29","52.178.17.232","52.178.17.239","Azure"
"52.178.17.240/31","52.178.17.240","52.178.17.241","Azure"
"52.178.18.0/23","52.178.18.0","52.178.19.255","Azure"
"52.178.20.0/24","52.178.20.0","52.178.20.255","Azure"
"52.178.21.0/26","52.178.21.0","52.178.21.63","Azure"
"52.178.21.64/27","52.178.21.64","52.178.21.95","Azure"
"52.178.21.128/26","52.178.21.128","52.178.21.191","Azure"
"52.178.22.0/25","52.178.22.0","52.178.22.127","Azure"
"52.178.26.73/32","52.178.26.73","52.178.26.73","Azure"
"52.178.27.112/32","52.178.27.112","52.178.27.112","Azure"
"52.178.29.39/32","52.178.29.39","52.178.29.39","Azure"
"52.178.30.193/32","52.178.30.193","52.178.30.193","Azure"
"52.178.37.209/32","52.178.37.209","52.178.37.209","Azure"
"52.178.37.244/32","52.178.37.244","52.178.37.244","Azure"
"52.178.43.209/32","52.178.43.209","52.178.43.209","Azure"
"52.178.44.248/32","52.178.44.248","52.178.44.248","Azure"
"52.178.45.139/32","52.178.45.139","52.178.45.139","Azure"
"52.178.46.181/32","52.178.46.181","52.178.46.181","Azure"
"52.178.75.200/32","52.178.75.200","52.178.75.200","Azure"
"52.178.78.61/32","52.178.78.61","52.178.78.61","Azure"
"52.178.79.163/32","52.178.79.163","52.178.79.163","Azure"
"52.178.89.44/32","52.178.89.44","52.178.89.44","Azure"
"52.178.89.129/32","52.178.89.129","52.178.89.129","Azure"
"52.178.90.230/32","52.178.90.230","52.178.90.230","Azure"
"52.178.92.96/32","52.178.92.96","52.178.92.96","Azure"
"52.178.105.179/32","52.178.105.179","52.178.105.179","Azure"
"52.178.108.222/32","52.178.108.222","52.178.108.222","Azure"
"52.178.114.226/32","52.178.114.226","52.178.114.226","Azure"
"52.178.128.0/17","52.178.128.0","52.178.255.255","Azure"
"52.178.145.186/32","52.178.145.186","52.178.145.186","Azure"
"52.178.147.96/32","52.178.147.96","52.178.147.96","Azure"
"52.178.147.144/32","52.178.147.144","52.178.147.144","Azure"
"52.178.149.188/32","52.178.149.188","52.178.149.188","Azure"
"52.178.150.68/32","52.178.150.68","52.178.150.68","Azure"
"52.178.158.175/32","52.178.158.175","52.178.158.175","Azure"
"52.178.164.235/32","52.178.164.235","52.178.164.235","Azure"
"52.178.165.215/32","52.178.165.215","52.178.165.215","Azure"
"52.178.166.21/32","52.178.166.21","52.178.166.21","Azure"
"52.178.168.32/27","52.178.168.32","52.178.168.63","Azure"
"52.178.168.80/28","52.178.168.80","52.178.168.95","Azure"
"52.178.168.96/28","52.178.168.96","52.178.168.111","Azure"
"52.178.168.128/27","52.178.168.128","52.178.168.159","Azure"
"52.178.177.147/32","52.178.177.147","52.178.177.147","Azure"
"52.178.179.169/32","52.178.179.169","52.178.179.169","Azure"
"52.178.184.149/32","52.178.184.149","52.178.184.149","Azure"
"52.178.190.65/32","52.178.190.65","52.178.190.65","Azure"
"52.178.190.191/32","52.178.190.191","52.178.190.191","Azure"
"52.178.195.197/32","52.178.195.197","52.178.195.197","Azure"
"52.178.201.147/32","52.178.201.147","52.178.201.147","Azure"
"52.178.208.12/32","52.178.208.12","52.178.208.12","Azure"
"52.178.211.227/32","52.178.211.227","52.178.211.227","Azure"
"52.178.212.17/32","52.178.212.17","52.178.212.17","Azure"
"52.178.214.89/32","52.178.214.89","52.178.214.89","Azure"
"52.178.223.62/32","52.178.223.62","52.178.223.62","Azure"
"52.179.0.0/17","52.179.0.0","52.179.127.255","Azure"
"52.179.6.240/32","52.179.6.240","52.179.6.240","Azure"
"52.179.8.35/32","52.179.8.35","52.179.8.35","Azure"
"52.179.14.109/32","52.179.14.109","52.179.14.109","Azure"
"52.179.23.200/32","52.179.23.200","52.179.23.200","Azure"
